Philippines,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,8.43,10.43,3.23,4.87,9.58,10.62,9.78,11.29,11.98,12.96,9.22,10.83,23.19,19.02,19.35,16.8,25.1,19.04,27.69,22.61,31.5,22.28,26.48,20.95,24.55,21.07,24.82,21.81,23.85,19.11,14.07,13.07,13.48,10.18,14.45,14.71
     Seedling management,0.06,0.12,0,0,0.07,0.13,0.16,0.45,0,0,0.2,0.49,0.35,0.98,0.43,0.66,0.3,1.13,0.08,0.29,0.31,0.56,0.01,0.04,0.55,0.9,0.45,0.76,0.78,1.16,0.22,0.39,0.2,0.3,0.24,0.45
     Land preparation,2.28,2.34,2.25,3.09,2.29,2.26,2.32,2.31,0.98,1.7,2.65,2.38,5.37,4.39,7.16,5.16,4.48,3.82,6.68,5.48,12.94,5.34,4.7,3.86,7.66,6.69,7.8,7.04,7.32,5.89,2.6,2.34,2.25,1.71,2.82,2.66
     Crop establishment,4.91,6.4,0.14,0.18,5.97,6.63,6.16,6.64,9,7.8,5.45,6.51,16.09,11.62,10.4,9.44,18.93,11.81,19.41,13.53,15.52,12.42,20.63,13.95,15.18,11.2,15.23,11.43,15.06,10.93,10.72,8.96,10.7,7.36,10.74,9.96
     Crop care & maintenance,1.18,1.57,0.84,1.6,1.25,1.6,1.14,1.89,2,3.46,0.92,1.45,1.38,2.03,1.36,1.54,1.39,2.28,1.52,3.31,2.73,3.96,1.14,3.1,1.16,2.28,1.34,2.58,0.69,1.13,0.53,1.38,0.33,0.81,0.65,1.64
  Harvesting and threshing,17.86,6.8,15.71,3.38,18.34,7.33,17.68,8.31,21.75,10.87,16.66,7.79,20.38,8.48,20.13,5.64,20.5,9.77,16.84,9.06,13.31,6.47,17.95,9.6,21.49,13.34,20.92,13.17,22.94,14.05,13.56,12.42,11.34,9.19,14.93,14.04
  Post-harvest labor,0.42,0.58,0.54,0.48,0.39,0.6,1.03,1,1.37,0.81,0.95,1.05,1.54,1.79,2.5,1.85,1.06,1.61,1.39,1.71,1.67,1.36,1.31,1.83,1.8,2.21,2.23,2.43,0.71,0.9,1.74,1.99,1.69,1.36,1.77,2.31
  Permanent hired labor,3.73,7.88,13.7,14.2,1.52,3.54,6.02,9.48,15.42,16.3,3.67,6,1.79,3.16,0.5,1.41,2.44,3.61,2.58,4.17,1.83,4.48,2.81,4.17,13.12,29.66,10.04,18.22,20.89,47.79,5.64,12.91,7.83,15.39,4.29,11.17
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,4.83,6.06,3.72,3.57,5.09,5.49,10.26,13.2,4.53,7.86,11.68,13.89,11.9,15.79,12.72,17.74,11.49,14.97,11.56,18.13,5.48,6.43,13.47,20.06,12.33,30.31,13.43,28.25,9.53,25.28,11.88,19.83,9.56,10.71,13.31,23.38
     Seedling management,0.43,0.43,0,0,0.53,0.41,0.55,0.63,0.48,0.84,0.56,0.62,1.34,1.8,0.81,1.12,1.6,2.04,1.52,2.18,0.33,0.53,1.89,2.38,0.88,2.16,1.04,2.49,0.45,0.81,1.12,1.56,1.04,1.33,1.16,1.7
     Land preparation,1.35,2.48,3.58,3.39,0.86,2.03,2.83,3.2,1.33,2.31,3.21,3.36,3.54,5.11,4.75,6.32,2.94,4.5,2.79,4.29,1.72,3.58,3.13,4.52,3.82,7.47,4.68,8.49,1.64,3.09,3.89,5.98,3.26,4.12,4.29,6.92
     Crop establishment,0.12,0.47,0.14,0.18,0.12,0.51,2.95,5.18,0.29,0.5,3.61,5.63,0.72,1.16,0.82,1.28,0.67,1.13,1.62,4.85,0.17,0.28,2.07,5.52,2.36,8.42,3.06,9.86,0.6,1.22,2.86,8.54,1.26,1.91,3.84,10.73
     Crop care & maintenance,2.93,2.68,0,0,3.58,2.54,3.93,4.19,2.43,4.21,4.3,4.28,6.3,7.72,6.34,9.02,6.28,7.3,5.63,6.81,3.26,2.04,6.38,7.64,5.27,12.26,4.65,7.41,6.84,20.16,4.01,3.75,4,3.35,4.02,4.03
  Harvesting and threshing,0.76,3.01,0,0,0.93,3.32,2.47,5.11,0,0,3.08,5.58,0,0,0,0,0,0,0.7,3.5,0,0,0.92,4.01,1.22,6.68,0.98,6.4,1.82,7.52,0.43,2.92,0,0,0.69,3.71
  Post-harvest labor,0.12,0.37,0,0,0.15,0.4,1.01,1.83,0.08,0.14,1.24,1.99,0.29,0.55,0.25,0.46,0.31,0.6,0.35,0.65,0.26,0.3,0.38,0.73,0,0,0,0,0,0,0.07,0.2,0.04,0.13,0.09,0.23
Total Labor,36,,37,,36,,48,,55,,47,,59,,55,,61,,61,,54,,63,,75,,72,,80,,47,,44,,50,
Bukidnon,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 48),,(n = 29),,(n = 18),,(n = 32),,(n = 26),,(n = 6),,(n = 80),,(n = 67),,(n = 13),,(n = 77),,(n = 71),,(n = 6),,(n = 78),,(n = 60),,(n = 18),,(n = 84),,(n = 62),,(n = 22),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,6.79,8.86,7.74,9.08,5.52,8.48,7.55,9.33,8.16,9.7,4.86,4.26,10.81,16.83,11.43,17.55,7.62,11.39,13.18,18.7,12.85,18.6,17.05,17.9,16.2,18.73,16.51,19.5,15.17,15.92,14.77,16.12,13.71,14.93,17.77,18.28
     Seedling management,0.01,0.07,0,0,0.03,0.12,0,0,0,0,0,0,0.06,0.28,0.08,0.3,0,0,0.11,0.6,0.12,0.63,0,0,0.07,0.24,0.06,0.19,0.12,0.34,0.08,0.25,0.1,0.29,0.02,0.08
     Land preparation,2.48,2.11,2.51,2.07,2.44,2.28,3.6,2.16,3.55,2.29,3.81,1.69,3.93,3.8,4.22,4.04,2.48,1.58,4.08,3.27,3.82,3.09,7.13,4.11,4.24,3.38,4.17,3.57,4.5,2.71,4.18,3.13,4.21,2.51,4.11,4.52
     Crop establishment,4.1,6.13,5.04,6.57,2.81,5.35,3.09,5.45,3.79,5.84,0.05,0.12,6.21,11.37,6.42,11.73,5.09,9.64,7.81,11.26,7.65,11.17,9.72,13.29,11.02,13.58,11.45,14.34,9.57,10.92,9.63,11.02,8.42,10.25,13.05,12.56
     Crop care & maintenance,0.2,0.55,0.19,0.44,0.24,0.73,0.86,1.72,0.82,1.57,1,2.45,0.61,1.38,0.71,1.48,0.05,0.17,1.18,3.57,1.26,3.71,0.2,0.5,0.87,1.53,0.83,1.4,0.98,1.95,0.88,1.72,0.98,1.88,0.59,1.12
  Harvesting and threshing,19.08,3.33,19.07,3.28,19.13,3.59,19.43,4.38,19.08,3.12,20.96,8.17,18.19,8.61,17.6,8.88,21.23,6.5,19.41,7.95,19.08,7.96,23.24,7.41,15.51,11.54,16.76,12.19,11.35,8.02,14.45,6.73,14.39,7,14.59,6.06
  Post-harvest labor,0.71,0.92,0.77,0.6,0.6,1.31,1.74,1.29,1.98,1.28,0.7,0.8,1.7,2.08,1.9,2.14,0.69,1.38,1.56,1.64,1.57,1.66,1.49,1.39,1.73,1.78,1.88,1.89,1.24,1.26,1.3,1.23,1.39,1.32,1.02,0.87
  Permanent hired labor,1.98,3.64,2.04,3.43,1.75,4.12,4.55,7.33,5.6,7.78,0,0,2.76,4.93,3.12,5.26,0.92,1.8,4.79,7.31,4.41,6.66,9.23,12.89,3.52,8.47,4.42,9.44,0.52,1.77,1.84,4.92,2.01,4.36,1.35,6.34
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,6.96,9.73,6.9,8.43,7.32,11.85,10.56,10.46,11.12,10.95,8.17,3.53,14,17.87,14.09,18.21,13.5,15.53,18.5,21.3,18.81,21.28,14.89,22.76,10.05,24.64,10.93,27.69,7.16,7.85,9.68,17.24,7.76,11.74,15.13,25.98
     Seedling management,0.21,0.36,0.22,0.36,0.21,0.37,0.11,0.35,0.14,0.38,0,0,0.83,1.79,0.85,1.87,0.71,1.4,0.84,1.52,0.86,1.54,0.69,1.26,0.8,1.66,0.83,1.83,0.71,0.9,0.44,0.71,0.33,0.57,0.77,0.95
     Land preparation,0.73,1.35,0.63,1.12,0.81,1.7,1.51,1.63,1.17,1.54,2.98,1.15,3.16,4.28,3.08,4.51,3.57,2.88,3.64,4.51,3.65,4.42,3.53,6.03,2.44,4.5,2.48,4.96,2.32,2.48,3.27,6.84,2.24,2.98,6.17,12.14
     Crop establishment,0.05,0.12,0.06,0.14,0.03,0.09,3.83,4.15,4.54,4.31,0.77,0.46,1.72,3.82,1.68,3.47,1.92,5.45,1.41,2.44,1.44,2.51,1.06,1.61,1.76,4.45,2.05,4.99,0.82,1.44,0.94,2.52,0.9,2.37,1.07,2.97
     Crop care & maintenance,5.97,7.9,5.99,6.81,6.27,9.69,5.11,4.33,5.27,4.72,4.42,1.92,8.29,7.98,8.48,8.36,7.3,5.8,12.61,12.83,12.86,12.81,9.61,13.86,5.05,14.03,5.57,15.91,3.31,3.03,5.03,7.17,4.29,5.82,7.12,9.92
  Harvesting and threshing,0.08,0.36,0,0,0.21,0.58,0,0,0,0,0,0,0.55,2.06,0.61,2.22,0.23,0.83,0.27,1.07,0.29,1.11,0,0,0.93,4.8,0.9,5.25,1.06,2.97,0.8,4.21,0.77,4.22,0.91,4.26
  Post-harvest labor,0.29,0.39,0.25,0.38,0.38,0.39,1.76,1.74,1.53,1.64,2.72,1.98,1.3,1.59,1.13,1.51,2.15,1.82,0.52,0.75,0.51,0.73,0.71,0.99,0,0,0,0,0,0,0.28,1.18,0.17,0.76,0.61,1.91
Total Labor,36,,37,,35,,46,,47,,37,,49,,50,,46,,58,,58,,67,,48,,51,,37,,43,,40,,51,
Davao de Oro,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 12),,(n = 12),,(n = 0),,(n = 12),,(n = 12),,(n = 0),,(n = 26),,(n = 22),,(n = 4),,(n = 25),,(n = 20),,(n = 5),,(n = 59),,(n = 29),,(n = 30),,(n = 60),,(n = 40),,(n = 20),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.58,11.23,12.58,11.23,0,0,16.54,10.79,16.54,10.79,0,0,20.56,21.34,22.38,19.81,10.55,8.73,20.53,21.21,22.95,20.93,10.78,6.34,12.52,15.28,13.1,15.57,11.96,15.08,14.13,18.59,15.37,19.08,11.64,17.09
     Seedling management,0.05,0.18,0.05,0.18,0,0,0.02,0.08,0.02,0.08,,,0.03,0.16,0.04,0.17,0,0,0,0,0,0,0,0,0.03,0.19,0,0.02,0.06,0.26,0.07,0.28,0.1,0.34,0,0
     Land preparation,3.42,2.78,3.42,2.78,0,0,4.12,2.84,4.12,2.84,,,4.54,3.36,4.01,2.8,7.45,5.09,5.27,2.51,4.68,2.26,7.6,2.23,4.64,3.63,4.92,3.5,4.37,3.78,4.13,3.15,4.13,2.93,4.12,3.64
     Crop establishment,8.18,6.9,8.18,6.9,0,0,11.24,5.58,11.24,5.58,,,15.49,16.27,18.21,16.26,0.49,0.38,14.01,14.78,17.38,14.69,0.51,0.42,6.98,9.79,7.3,10.27,6.66,9.45,9.03,13.01,9.95,13.29,7.19,12.55
     Crop care & maintenance,0.93,1.37,0.93,1.37,0,0,1.16,2.29,1.16,2.29,,,0.5,1.55,0.12,0.58,2.61,3.26,1.25,3.92,0.89,3.98,2.67,3.69,0.87,1.67,0.88,1.78,0.87,1.59,0.9,2.15,1.19,2.52,0.33,0.9
  Harvesting and threshing,20.12,6.5,20.12,6.5,0,0,21.96,5.35,21.96,5.35,,,24.54,9.43,25.27,10,20.5,4.04,28.67,10.29,30.47,10.62,21.48,4.35,9.12,9.14,8.16,9.88,10.04,8.42,9.18,8.63,7.9,8.74,11.76,7.98
  Post-harvest labor,0.53,0.56,0.53,0.56,0,0,0.54,0.8,0.54,0.8,,,0.58,0.9,0.64,0.95,0.25,0.5,0.57,0.92,0.68,1,0.12,0.2,1.12,1.08,1,1.02,1.24,1.14,1.1,1.42,1.08,1.4,1.16,1.51
  Permanent hired labor,1.79,6.19,1.79,6.19,0,0,1.13,3.92,1.13,3.92,,,0.31,1.57,0.36,1.71,0,0,0.6,3,0.75,3.35,0,0,2.48,9.3,4.25,12.8,0.77,2.96,2.16,7.3,3.03,8.75,0.43,1.91
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,13.28,9.85,13.28,9.85,0,0,19.78,10.31,19.78,10.31,0,0,16.44,13.38,18.54,13.39,4.89,4.18,14.75,10.76,16.62,10.74,7.29,7.11,9.16,12.84,8.34,11.04,9.95,13.27,11.35,13.68,10.76,14.08,12.53,12.76
     Seedling management,0.61,0.4,0.61,0.4,0,0,1.11,0.55,1.11,0.55,,,1.14,1.34,1.35,1.36,0,0,1,1.1,1.25,1.09,0,0,0.4,0.83,0.43,0.84,0.37,0.84,0.46,0.83,0.51,0.83,0.37,0.85
     Land preparation,0.25,0.87,0.25,0.87,0,0,5.06,3.9,5.06,3.9,,,4.44,4.21,5.22,4.12,0.19,0.38,5.49,4.75,6.17,4.82,2.78,3.74,2.48,2.89,1.87,2.63,3.07,3.05,4.19,5.1,3.82,5.5,4.92,4.24
     Crop establishment,0.02,0.05,0.02,0.05,0,0,2.79,1.49,2.79,1.49,,,0.53,0.53,0.61,0.54,0.06,0.13,0.44,0.56,0.52,0.59,0.1,0.22,1.53,3.03,1.56,4.08,1.5,1.49,1.38,1.84,1.14,1.49,1.87,2.36
     Crop care & maintenance,12.4,8.53,12.4,8.53,0,0,10.82,4.37,10.82,4.37,,,10.33,7.3,11.36,7.37,4.64,3.67,7.82,4.35,8.68,4.24,4.41,3.15,4.75,6.09,4.48,3.49,5.01,7.89,5.32,5.91,5.29,6.26,5.37,5.31
  Harvesting and threshing,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.28,2.17,0.57,3.09,0,0,0,0,0,0,0,0
  Post-harvest labor,0.12,0.1,0.12,0.1,0,0,2.22,1.07,2.22,1.07,,,0.54,0.9,0.59,0.96,0.25,0.5,0.29,0.5,0.31,0.54,0.2,0.35,0,0,0,0,0,0,0.06,0.21,0.04,0.14,0.1,0.31
Total Labor,48,,48,,0,,62,,62,,0,,63,,68,,36,,65,,72,,40,,35,,35,,34,,38,,38,,38,
Davao del Norte,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 19),,(n = 19),,(n = 0),,(n = 19),,(n = 19),,(n = 0),,(n = 34),,(n = 34),,(n = 0),,(n = 34),,(n = 34),,(n = 0),,(n = 57),,(n = 32),,(n = 25),,(n = 57),,(n = 32),,(n = 25),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.87,9.86,12.87,9.86,0,0,14.99,10.2,14.99,10.2,0,0,25.02,18.15,25.02,18.15,0,0,28.44,18.18,28.44,18.18,0,0,29.53,18.37,27.3,13.85,32.39,22.6,27.67,19.21,28.73,18.65,26.34,19.78
     Seedling management,0.12,0.27,0.12,0.27,0,0,0.17,0.33,0.17,0.33,,,0.14,0.39,0.14,0.39,,,0.09,0.28,0.09,0.28,,,0.48,1.07,0.15,0.39,0.91,1.47,0.24,0.56,0.18,0.46,0.33,0.67
     Land preparation,2.25,1.97,2.25,1.97,0,0,3.21,2.49,3.21,2.49,,,4.12,3.04,4.12,3.04,,,4.81,2.72,4.81,2.72,,,6.17,4.98,5.07,4,7.57,5.79,5.83,3.99,5.32,3.74,6.48,4.27
     Crop establishment,9.37,6.04,9.37,6.04,0,0,9.81,4.95,9.81,4.95,,,18.66,10.27,18.66,10.27,,,19.52,8.68,19.52,8.68,,,20.83,8.97,20.48,7.07,21.29,11.08,20.02,12.52,21.4,12.01,18.26,13.17
     Crop care & maintenance,1.13,1.58,1.13,1.58,0,0,1.8,2.43,1.8,2.43,,,2.1,4.45,2.1,4.45,,,4.02,6.5,4.02,6.5,,,2.05,3.35,1.6,2.39,2.62,4.26,1.58,2.14,1.83,2.44,1.27,1.67
  Harvesting and threshing,19.02,6.25,19.02,6.25,0,0,22.62,7.13,22.62,7.13,,,22.79,7,22.79,7,,,25.69,9.72,25.69,9.72,,,23.82,14.56,21.28,14.03,27.06,14.87,19.11,11.53,17.69,7.68,20.93,15.1
  Post-harvest labor,0.7,0.62,0.7,0.62,0,0,1,0.86,1,0.86,,,1.68,1.61,1.68,1.61,,,1.11,1.26,1.11,1.26,,,1.84,2.5,2,2.63,1.64,2.35,0.84,1.2,1.09,1.48,0.52,0.6
  Permanent hired labor,0.22,0.96,0.22,0.96,0,0,0.66,2.12,0.66,2.12,,,1.65,3.52,1.65,3.52,,,1.57,3.3,1.57,3.3,,,0.59,2.84,1.05,3.76,0,0,0.61,4.6,0,0,1.39,6.95
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,6.83,4.22,6.83,4.22,0,0,16.92,11.82,16.92,11.82,0,0,14.22,14.24,14.22,14.24,0,0,15.24,14.86,15.24,14.86,0,0,15.09,19.07,15.26,19.45,14.87,18.19,38.8,213.38,11.71,17.45,73.47,311.05
     Seedling management,0.56,0.39,0.56,0.39,0,0,0.59,0.54,0.59,0.54,,,1.25,1.18,1.25,1.18,,,1.35,1.26,1.35,1.26,,,2.07,1.86,1.95,1.43,2.22,2.32,2.08,7.61,2.87,10.08,1.07,1.4
     Land preparation,0.14,0.62,0.14,0.62,0,0,1.92,1.68,1.92,1.68,,,3.78,3.57,3.78,3.57,,,4.28,3.98,4.28,3.98,,,2.99,3.55,3.18,3.87,2.75,3.14,14.63,82.36,3.57,3.04,28.79,124.27
     Crop establishment,0.01,0.04,0.01,0.04,0,0,4.08,4.58,4.08,4.58,,,2.07,3.07,2.07,3.07,,,1.81,2.16,1.81,2.16,,,1.79,2.71,1.33,1.98,2.38,3.39,17.6,119.23,1.01,1.59,38.83,179.81
     Crop care & maintenance,6.12,3.17,6.12,3.17,0,0,10.33,5.02,10.33,5.02,,,7.12,6.42,7.12,6.42,,,7.8,7.46,7.8,7.46,,,8.24,10.95,8.8,12.17,7.52,9.34,4.49,4.18,4.26,2.74,4.78,5.57
  Harvesting and threshing,0.81,2.1,0.81,2.1,0,0,0.33,1.17,0.33,1.17,,,0,0,0,0,,,0,0,0,0,,,0.1,0.5,0.12,0.59,0.07,0.36,1.58,6.16,0.64,3.64,2.79,8.29
  Post-harvest labor,0.13,0.14,0.13,0.14,0,0,2.7,1.54,2.7,1.54,,,0.21,0.59,0.21,0.59,,,0.17,0.21,0.17,0.21,,,0,0,0,0,0,0,2.39,15.51,0.12,0.26,5.29,23.35
Total Labor,41,,41,,0,,59,,59,,0,,66,,66,,0,,72,,72,,0,,71,,67,,76,,91,,60,,131,
Davao del Sur,Jul-Dec 2006 harvest,,,,,,Jan-Jun 2007 harvest,,,,,,Jul-Dec 2011 harvest,,,,,,Jan-Jun 2012 harvest,,,,,,Jul-Dec 2016 harvest,,,,,,Jan-Jun 2017 harvest,,,,,
Items,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,,ALL ECOSYSTEMS,,IRRIGATED,,NON-IRRIGATED,
,(n = 32),,(n = 31),,(n = 1),,(n = 32),,(n = 32),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 60),,(n = 60),,(n = 0),,(n = 49),,(n = 49),,(n = 0),
,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa,Mean,SDa
Labor Requirements (person-days/ha),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hired labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,12.08,11.12,12.29,11.17,5.42,0,11.74,11.66,11.74,11.66,0,0,23.56,22.59,23.56,22.59,0,0,22.59,21.46,22.59,21.46,0,0,41.8,47.24,41.8,47.24,0,0,22.05,24.66,22.05,24.66,0,0
     Seedling management,0.02,0.07,0.02,0.07,0,0,0.06,0.23,0.06,0.23,,,0.08,0.31,0.08,0.31,,,0.14,0.46,0.14,0.46,,,1.3,2.16,1.3,2.16,,,0.27,0.46,0.27,0.46,,
     Land preparation,4.57,2.54,4.54,2.57,5.42,0,4.67,2.8,4.67,2.8,,,8.36,4.54,8.36,4.54,,,8.4,4.09,8.4,4.09,,,20.72,19.34,20.72,19.34,,,3.03,3.22,3.03,3.22,,
     Crop establishment,6.9,7.04,7.13,7.04,0,0,6.05,6.66,6.05,6.66,,,13.73,14.97,13.73,14.97,,,11.65,12.36,11.65,12.36,,,17.73,20.86,17.73,20.86,,,17.91,18.29,17.91,18.29,,
     Crop care & maintenance,0.59,1.47,0.6,1.49,0,0,0.96,1.97,0.96,1.97,,,1.39,2.77,1.39,2.77,,,2.4,4.55,2.4,4.55,,,2.05,4.88,2.05,4.88,,,0.84,2.69,0.84,2.69,,
  Harvesting and threshing,19.1,3.84,18.92,3.77,24.47,0,23.34,5.84,23.34,5.84,,,25.67,9.82,25.67,9.82,,,24.67,8.97,24.67,8.97,,,36.02,20.62,36.02,20.62,,,15.23,8.93,15.23,8.93,,
  Post-harvest labor,0.55,0.57,0.56,0.57,0,0,1.16,1.65,1.16,1.65,,,0.82,1.28,0.82,1.28,,,0.59,1.02,0.59,1.02,,,3.9,4.92,3.9,4.92,,,1.52,1.78,1.52,1.78,,
  Permanent hired labor,4.46,9.65,4.6,9.78,0,0,6.09,10.56,6.09,10.56,,,1.08,2.55,1.08,2.55,,,2.16,5.09,2.16,5.09,,,4.92,13.18,4.92,13.18,,,1.91,8.88,1.91,8.88,,
"Operator, Family & Exchange (OFE) Labor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  Pre Harvest Labor,21.27,13.18,21.58,13.28,12.02,0,21.47,16.93,21.47,16.93,0,0,20.11,21.19,20.11,21.19,0,0,16.05,20.03,16.05,20.03,0,0,29.13,30.55,29.13,30.55,0,0,17.22,18.34,17.22,18.34,0,0
     Seedling management,0.44,0.44,0.46,0.44,0,0,0.65,0.7,0.65,0.7,,,1.31,1.75,1.31,1.75,,,1.15,1.69,1.15,1.69,,,2.06,2.68,2.06,2.68,,,1.77,2.12,1.77,2.12,,
     Land preparation,0.28,0.85,0.29,0.86,0,0,2.53,2.78,2.53,2.78,,,3.86,4.98,3.86,4.98,,,3.54,5.74,3.54,5.74,,,5.81,8.27,5.81,8.27,,,3.6,3.97,3.6,3.97,,
     Crop establishment,0.08,0.25,0.09,0.25,0,0,6.43,6.3,6.43,6.3,,,0.78,0.96,0.78,0.96,,,0.65,1.05,0.65,1.05,,,2.28,3.11,2.28,3.11,,,2.25,2.78,2.25,2.78,,
     Crop care & maintenance,20.47,11.64,20.74,11.73,12.02,0,11.86,7.15,11.86,7.15,,,14.16,13.5,14.16,13.5,,,10.71,11.55,10.71,11.55,,,18.98,16.49,18.98,16.49,,,9.6,9.47,9.6,9.47,,
  Harvesting and threshing,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0.07,0.52,0.07,0.52,,,0.04,0.29,0.04,0.29,,
  Post-harvest labor,0.35,0.39,0.35,0.4,0.3,0,2.31,1.64,2.31,1.64,,,0.75,1.05,0.75,1.05,,,0.49,0.81,0.49,0.81,,,0,0,0,0,,,0.17,0.35,0.17,0.35,,
